name,department
医療法人社団葵会AOI国際病院,循環器科
医療法人社団葵会AOI国際病院,心血管治療センター
医療法人社団葵会AOI国際病院,薬剤部
医療法人社団葵会AOI八王子病院,
医療法人社団葵会一番町南診療所仙台心臓血圧総合クリニック,
医療法人社団葵会介護老人保健施設葵の園･広島空港,
医療法人社団葵会東京べイ先端医療･幕張クリニック,腫瘍放射線科
医療法人社団葵会柏たなか病院,呼吸器内科
医療法人社団葵会柏たなか病院,内科
医療法人社団葵会柏たなか病院,呼吸器センター
医療法人社団葵会柏たなか病院,看護部
医療法人社団葵会柏たなか病院,脳神経外科
医療法人社団葵会柏たなか病院,糖尿病内科
医療法人社団茜会藤田神経内科病院,
医療法人社団茜遥会目々澤醫院,
医療法人社団旭豊会旭川三愛病院,内科
医療法人社団絢佑会ふちおか整形外科,
医療法人社団絢雄会フォレスト呼吸器内科クリニック町田,
医療法人社団綾月会みうら整形外科,
医療法人社団綾和会間中病院,脳神経外科
医療法人社団綾和会浜松南病院,整形外科
医療法人社団粟田医院,
医療法人社団安田医院,
医療法人社団安田診療所,内科
医療法人社団安藤内科医院,内科
医療法人社団杏愛会あんざいクリニック,
医療法人社団杏園舎小沢医院,
医療法人社団杏月会伊勢原駅前クリニック,
医療法人社団杏月会奥田外科･胃腸科クリニック,
医療法人社団杏順会越川病院,
医療法人社団以仁会稲毛サティクリニック,内科
医療法人社団伊東クリニック,
医療法人社団伊藤医院,
医療法人社団伊豆七海会熱海所記念病院,
医療法人社団威風会栗山中央病院,
医療法人社団為世為人会川崎ヒューマンクリニック,
医療法人社団医英会若宮クリニック,
医療法人社団医王会朝倉健生病院,循環器内科
医療法人社団医源会石黒クリニック,
医療法人社団医弘会かわしま内科クリニック,
医療法人社団医彩会かとう整形外科医院,
医療法人社団医修会大川原脳神経外科病院,脳神経外科
医療法人社団医松会松永医院,
医療法人社団医食動健つかさ内科,
医療法人社団医伸会いでクリニック,
医療法人社団医心横浜さかえ内科,
医療法人社団医新会医新クリニック,透析内科
医療法人社団医真会世田谷ホームケアクリニック,
医療法人社団医仁会ふくやま病院,
医療法人社団医生会わせだ整形外科,
医療法人社団医精会マイシティクリニック,
医療法人社団医聖会学研都市病院,循環器科
医療法人社団医聖会坂井橋クリニック,
医療法人社団医誠会湘陽かしわ台病院,整形外科
医療法人社団医凰会並木病院,内科
医療法人社団井上内科消化器クリニック,
医療法人社団育仁会川上消化器内科クリニック,
医療法人社団育成会鹿島田病院,
医療法人社団育生会京都久野病院,脳神経外科･リハビリテーション科
医療法人社団一期一会ひろた内科クリニック,
医療法人社団一期一会山口整形外科,
医療法人社団一期会藤倉医院,
医療法人社団一慶会原脳神経外科クリニック,
医療法人社団一志会高橋整形リハビリクリニック,
医療法人社団一志会脳神経内科クリニック仙台,
医療法人社団一翠会みながわクリニック,
医療法人社団一成会たちばな台クリニック,内科
医療法人社団一成会たちばな台病院,循環器内科
医療法人社団一泉会いとせクリニック,
医療法人社団一哲会山下クリニック,循環器内科
医療法人社団一歩一景会たけべ乳腺外科クリニック,
医療法人社団一峰会しなだ呼吸器循環器クリニック,
医療法人社団一洋会H.E.C.サイエンスクリニック,
医療法人社団一洋会H.E.Cサイエンスクリニック,糖尿病センター
医療法人社団一洋会エイチ･イー･シーサイエンスクリニック,
医療法人社団一葉会佐用共立病院,
医療法人社団一陽会原田病院,腎臓内科
医療法人社団一陽会原田病院,内科
医療法人社団一陽会服部病院,
医療法人社団一藍会すがわら整形外科クリニック,
医療法人社団一緑会自由が丘脳神経頭痛めまいクリニック,
医療法人社団一實会たかむら小児クリニック,小児科
医療法人社団稲仁会旭川脳神経外科循環器内科病院,整形外科
医療法人社団稲葉会芥見診療所,
医療法人社団稲林会片岡内科循環器科医院,
医療法人社団宇光会村井クリニック,
医療法人社団宇部興産中央病院,循環器内科
医療法人社団宇部興産中央病院,薬剤部
医療法人社団宇部興産中央病院,脳神経外科
医療法人社団宇野医院皮膚科･アレルギー科宇野医院,
医療法人社団雨森医院,内科
医療法人社団浦岡胃腸クリニック,
医療法人社団雲母会ひまわりこどもクリニック,
医療法人社団栄宏会栄宏会小野病院,
医療法人社団栄真会久保寺整形外科,
医療法人社団栄悠会綾瀬循環器病院,循環器内科
医療法人社団永井小児科医院,
医療法人社団永井整形外科医院,
医療法人社団永研会ちとせクリニック,
医療法人社団永光会水永リハビリテーション病院,整形外科
医療法人社団永幸会ながい内科クリニック,内科
医療法人社団永寿会天草第一病院,
医療法人社団永伸会吉良整形外科医院,
医療法人社団永成会矢作整形外科･内科,
医療法人社団永生会みなみ野病院,（療養）内科一般､緩和科
医療法人社団永生会永生病院,整形外科
医療法人社団永生会南多摩病院,総合内科
医療法人社団永生会南多摩病院,内科
医療法人社団永生会南多摩病院,総合内科･循環器科
医療法人社団永生会南多摩病院,呼吸器内科
医療法人社団永生会南多摩病院,救急科循環器科
医療法人社団永生会南多摩病院,整形外科
医療法人社団永生会南多摩病院,総合内科･膠原病内科
医療法人社団永生会南多摩病院,循環器科
医療法人社団永和会櫻澤医院,
医療法人社団頴徳会金渕整形外科クリニック,整形外科
医療法人社団英悟会朝日町クリニック,内科
医療法人社団英志会富士整形外科病院,
医療法人社団英誠会駒沢公園内科クリニック,
医療法人社団英智会せき整形外科クリニック,
医療法人社団英明会とりい痛みのクリニック,麻酔科
医療法人社団英明会大西脳神経外科病院,脳神経外科
